date,ticker,score,weight,portfolio_weekly_return,cumulative_return
2021-02-01,STX,0.0907010845173972,0.1,0.1002050316163954,0.091088245125007
2021-02-01,SWKS,0.1213785701313059,0.1,0.1002050316163954,0.091088245125007
2021-02-01,WBD,0.0799999726124298,0.1,0.1002050316163954,0.091088245125007
2021-02-01,WDC,0.1230500066727003,0.1,0.1002050316163954,0.091088245125007
2021-02-08,APA,0.1798941989164064,0.1,0.0179886741111085,0.1107154759930222
2021-02-08,FANG,0.1888582416245584,0.1,0.0179886741111085,0.1107154759930222
2021-02-08,MGM,0.2162623135415234,0.1,0.0179886741111085,0.1107154759930222
2021-02-08,MRNA,0.1809753668606182,0.1,0.0179886741111085,0.1107154759930222
2021-02-08,MSTR,0.6405067506842661,0.1,0.0179886741111085,0.1107154759930222
2021-02-08,OXY,0.2481609379478385,0.1,0.0179886741111085,0.1107154759930222
2021-02-08,SHOP,0.1748229772238312,0.1,0.0179886741111085,0.1107154759930222
2021-02-08,SLB,0.1728339327652716,0.1,0.0179886741111085,0.1107154759930222
2021-02-08,TPL,0.2230216437421193,0.1,0.0179886741111085,0.1107154759930222
2021-02-08,TPR,0.204081570323404,0.1,0.0179886741111085,0.1107154759930222
2021-02-15,DASH,0.1439441447286269,0.1,0.0080929258563642,0.1197044139877501
2021-02-15,FRT,0.1201970830907473,0.1,0.0080929258563642,0.1197044139877501
2021-02-15,GNRC,0.1714695209243391,0.1,0.0080929258563642,0.1197044139877501
2021-02-15,LYV,0.1018457761678047,0.1,0.0080929258563642,0.1197044139877501
2021-02-15,MHK,0.1056825083654239,0.1,0.0080929258563642,0.1197044139877501
2021-02-15,SPG,0.1043056341234265,0.1,0.0080929258563642,0.1197044139877501
2021-02-15,TER,0.103183884902699,0.1,0.0080929258563642,0.1197044139877501
2021-02-15,TYL,0.1108277423354593,0.1,0.0080929258563642,0.1197044139877501
2021-02-15,WBD,0.1052022944985097,0.1,0.0080929258563642,0.1197044139877501
2021-02-15,ZBRA,0.1366372273069121,0.1,0.0080929258563642,0.1197044139877501
2021-02-22,CCL,0.2606795549729807,0.1,0.0201073263250784,0.1422186760274324
2021-02-22,FCX,0.2193404543459638,0.1,0.0201073263250784,0.1422186760274324
2021-02-22,HST,0.1201342927083853,0.1,0.0201073263250784,0.1422186760274324
2021-02-22,NCLH,0.2132539658103314,0.1,0.0201073263250784,0.1422186760274324
2021-02-22,PSKY,0.134282247160844,0.1,0.0201073263250784,0.1422186760274324
2021-02-22,RCL,0.2750259775084582,0.1,0.0201073263250784,0.1422186760274324
2021-02-22,UAL,0.1310878997781591,0.1,0.0201073263250784,0.1422186760274324
2021-02-22,VLO,0.1468953112454851,0.1,0.0201073263250784,0.1422186760274324
2021-02-22,WBD,0.1566945982848386,0.1,0.0201073263250784,0.1422186760274324
2021-02-22,WFC,0.111243652789496,0.1,0.0201073263250784,0.1422186760274324
2021-03-01,CDNS,0.1072393991181621,0.1,-0.0128844090865996,0.1275018633391407
2021-03-01,HAL,0.088973078219802,0.1,-0.0128844090865996,0.1275018633391407
2021-03-01,HPQ,0.0907079280364133,0.1,-0.0128844090865996,0.1275018633391407
2021-03-01,IRM,0.0917950369480598,0.1,-0.0128844090865996,0.1275018633391407
2021-03-01,IVZ,0.0884294003238716,0.1,-0.0128844090865996,0.1275018633391407
2021-03-01,MU,0.098284694910872,0.1,-0.0128844090865996,0.1275018633391407
2021-03-01,NRG,0.0937669089809134,0.1,-0.0128844090865996,0.1275018633391407
2021-03-01,PWR,0.0999870738027109,0.1,-0.0128844090865996,0.1275018633391407
2021-03-01,TKO,0.0997276803243699,0.1,-0.0128844090865996,0.1275018633391407
2021-03-01,TRI,0.0961920575363659,0.1,-0.0128844090865996,0.1275018633391407
2021-03-08,APA,0.1869876809904767,0.1,0.0453903574288477,0.1786795759177961
2021-03-08,CI,0.0972784552639204,0.1,0.0453903574288477,0.1786795759177961
2021-03-08,COP,0.1172780478495434,0.1,0.0453903574288477,0.1786795759177961
2021-03-08,EOG,0.1478915433132493,0.1,0.0453903574288477,0.1786795759177961
2021-03-08,FANG,0.1426825140417725,0.1,0.0453903574288477,0.1786795759177961
2021-03-08,FOX,0.1985624794641555,0.1,0.0453903574288477,0.1786795759177961
2021-03-08,FOXA,0.2167289657115852,0.1,0.0453903574288477,0.1786795759177961
2021-03-08,PSKY,0.2462387469835591,0.1,0.0453903574288477,0.1786795759177961
2021-03-08,TPL,0.135604457288615,0.1,0.0453903574288477,0.1786795759177961
2021-03-08,WBD,0.1558954906711703,0.1,0.0453903574288477,0.1786795759177961
2021-03-15,ABNB,0.161384925217502,0.1,-0.0414709297934319,0.129798637975957
2021-03-15,BA,0.1856894448519721,0.1,-0.0414709297934319,0.129798637975957
2021-03-15,MRNA,0.1635215213557545,0.1,-0.0414709297934319,0.129798637975957
2021-03-15,MRVL,0.207189190028195,0.1,-0.0414709297934319,0.129798637975957
2021-03-15,MSTR,0.2320127293881731,0.1,-0.0414709297934319,0.129798637975957
2021-03-15,NXPI,0.1690643489012242,0.1,-0.0414709297934319,0.129798637975957
2021-03-15,PLTR,0.1896092527072577,0.1,-0.0414709297934319,0.129798637975957
2021-03-15,TPL,0.2384102092511349,0.1,-0.0414709297934319,0.129798637975957
2021-03-15,TSLA,0.2574422166884041,0.1,-0.0414709297934319,0.129798637975957
2021-03-15,XYZ,0.2445138049450963,0.1,-0.0414709297934319,0.129798637975957
2021-03-22,AMGN,0.0581878086831405,0.1,-0.000506816643831,0.1292260372220532
2021-03-22,ASML,0.0526325182559465,0.1,-0.000506816643831,0.1292260372220532
2021-03-22,AZN,0.0498257183179696,0.1,-0.000506816643831,0.1292260372220532
2021-03-22,BBY,0.0617977618388554,0.1,-0.000506816643831,0.1292260372220532
2021-03-22,CPB,0.0718487834721665,0.1,-0.000506816643831,0.1292260372220532
2021-03-22,HIG,0.170260885487432,0.1,-0.000506816643831,0.1292260372220532
2021-03-22,LEN,0.0772904651646388,0.1,-0.000506816643831,0.1292260372220532
2021-03-22,META,0.0722922686572488,0.1,-0.000506816643831,0.1292260372220532
2021-03-22,SMCI,0.0490565821906594,0.1,-0.000506816643831,0.1292260372220532
2021-03-22,WSM,0.3138686131386861,0.1,-0.000506816643831,0.1292260372220532
2021-03-29,AMT,0.0708497536654573,0.1,0.0005073328426571,0.1297989306775195
2021-03-29,AZO,0.0678934556469603,0.1,0.0005073328426571,0.1297989306775195
2021-03-29,CTRA,0.0683333079020182,0.1,0.0005073328426571,0.1297989306775195
2021-03-29,EOG,0.0792905725713272,0.1,0.0005073328426571,0.1297989306775195
2021-03-29,NTRS,0.0702952387154606,0.1,0.0005073328426571,0.1297989306775195
2021-03-29,NUE,0.1322788863344221,0.1,0.0005073328426571,0.1297989306775195
2021-03-29,ORCL,0.0725271046551155,0.1,0.0005073328426571,0.1297989306775195
2021-03-29,PGR,0.0673471638721708,0.1,0.0005073328426571,0.1297989306775195
2021-03-29,UNP,0.0810102831675224,0.1,0.0005073328426571,0.1297989306775195
2021-03-29,WEC,0.0679359918225545,0.1,0.0005073328426571,0.1297989306775195
2021-04-05,AMAT,0.1379365531267985,0.1,-0.0198917067975056,0.107325301608347
2021-04-05,KLAC,0.129712670072073,0.1,-0.0198917067975056,0.107325301608347
2021-04-05,LRCX,0.1587087728874146,0.1,-0.0198917067975056,0.107325301608347
2021-04-05,MGM,0.1221744061940171,0.1,-0.0198917067975056,0.107325301608347
2021-04-05,MSTR,0.1413026514061855,0.1,-0.0198917067975056,0.107325301608347
2021-04-05,NCLH,0.1335368226728963,0.1,-0.0198917067975056,0.107325301608347
2021-04-05,ON,0.1260869692472952,0.1,-0.0198917067975056,0.107325301608347
2021-04-05,TER,0.1649836981897521,0.1,-0.0198917067975056,0.107325301608347
2021-04-05,TRMB,0.1123804359943651,0.1,-0.0198917067975056,0.107325301608347
2021-04-05,TSLA,0.1304781832693139,0.1,-0.0198917067975056,0.107325301608347
2021-04-12,ALGN,0.0970361402220163,0.1,-0.0044475113910466,0.1024004597158496
2021-04-12,CRWD,0.0930768986735271,0.1,-0.0044475113910466,0.1024004597158496
2021-04-12,DASH,0.1069262332683183,0.1,-0.0044475113910466,0.1024004597158496
2021-04-12,DDOG,0.0867371624939175,0.1,-0.0044475113910466,0.1024004597158496
2021-04-12,LULU,0.0840836656642259,0.1,-0.0044475113910466,0.1024004597158496
2021-04-12,NVDA,0.0873279303948324,0.1,-0.0044475113910466,0.1024004597158496
2021-04-12,SW,0.090948792201078,0.1,-0.0044475113910466,0.1024004597158496
2021-04-12,TTD,0.0806515459399504,0.1,-0.0044475113910466,0.1024004597158496
2021-04-12,XYZ,0.1532942627815004,0.1,-0.0044475113910466,0.1024004597158496
2021-04-12,ZS,0.0752896983708745,0.1,-0.0044475113910466,0.1024004597158496
2021-04-19,ALB,0.0662784702535235,0.1,0.0291931392135354,0.1345829898053998
2021-04-19,APO,0.0826324682863195,0.1,0.0291931392135354,0.1345829898053998
2021-04-19,DELL,0.1066879913249511,0.1,0.0291931392135354,0.1345829898053998
2021-04-19,FCX,0.1087022233783513,0.1,0.0291931392135354,0.1345829898053998
2021-04-19,MRNA,0.1614778389613164,0.1,0.0291931392135354,0.1345829898053998
2021-04-19,NEM,0.0699554169455887,0.1,0.0291931392135354,0.1345829898053998
2021-04-19,PPG,0.1148688781277418,0.1,0.0291931392135354,0.1345829898053998
2021-04-19,TAP,0.0669695665977805,0.1,0.0291931392135354,0.1345829898053998
2021-04-19,WFC,0.0762815937069565,0.1,0.0291931392135354,0.1345829898053998
2021-04-19,WST,0.0668485415919417,0.1,0.0291931392135354,0.1345829898053998
2021-04-26,ALB,0.0829841734871031,0.1,-0.0209721885190536,0.1107883014526895
2021-04-26,BX,0.0982344638883356,0.1,-0.0209721885190536,0.1107883014526895
2021-04-26,EFX,0.1895669768216742,0.1,-0.0209721885190536,0.1107883014526895
2021-04-26,EW,0.0843496096051805,0.1,-0.0209721885190536,0.1107883014526895
2021-04-26,FSLR,0.1194365034335129,0.1,-0.0209721885190536,0.1107883014526895
2021-04-26,MRNA,0.0969674300113449,0.1,-0.0209721885190536,0.1107883014526895
2021-04-26,NCLH,0.0804433341164123,0.1,-0.0209721885190536,0.1107883014526895
2021-04-26,PLTR,0.0989061086359335,0.1,-0.0209721885190536,0.1107883014526895
2021-04-26,PSKY,0.0890624487772604,0.1,-0.0209721885190536,0.1107883014526895
2021-04-26,STX,0.1328798077092375,0.1,-0.0209721885190536,0.1107883014526895
2021-05-03,AON,0.099947725751061,0.1,0.0392773135805641,0.1544170818904691
2021-05-03,APA,0.0970509116870972,0.1,0.0392773135805641,0.1544170818904691
2021-05-03,COF,0.0840986726982415,0.1,0.0392773135805641,0.1544170818904691
2021-05-03,EOG,0.0879278136710268,0.1,0.0392773135805641,0.1544170818904691
2021-05-03,FDX,0.104402295502575,0.1,0.0392773135805641,0.1544170818904691
2021-05-03,PHM,0.101113356870876,0.1,0.0392773135805641,0.1544170818904691
2021-05-03,PSX,0.0972549338745915,0.1,0.0392773135805641,0.1544170818904691
2021-05-03,UPS,0.2069848125532248,0.1,0.0392773135805641,0.1544170818904691
2021-05-03,VLO,0.1081963307717016,0.1,0.0392773135805641,0.1544170818904691
2021-05-03,WTW,0.1283613782571956,0.1,0.0392773135805641,0.1544170818904691
2021-05-10,BEN,0.1460674171467866,0.1,0.0254993202459694,0.1838539327590116
2021-05-10,BKR,0.1355462680645213,0.1,0.0254993202459694,0.1838539327590116
2021-05-10,CNC,0.1143864081880199,0.1,0.0254993202459694,0.1838539327590116
2021-05-10,EOG,0.1129393404395061,0.1,0.0254993202459694,0.1838539327590116
2021-05-10,HSIC,0.1210647051189102,0.1,0.0254993202459694,0.1838539327590116
2021-05-10,IT,0.1709639804159425,0.1,0.0254993202459694,0.1838539327590116
2021-05-10,NUE,0.182030416091346,0.1,0.0254993202459694,0.1838539327590116
2021-05-10,SLB,0.1208362838548477,0.1,0.0254993202459694,0.1838539327590116
2021-05-10,STLD,0.1283950384715914,0.1,0.0254993202459694,0.1838539327590116
2021-05-10,VTRS,0.1140740712483723,0.1,0.0254993202459694,0.1838539327590116
2021-05-17,APP,0.1250450203010626,0.1,0.0021789094265645,0.1864334432527756
2021-05-17,CCEP,0.088605351284065,0.1,0.0021789094265645,0.1864334432527756
2021-05-17,DASH,0.1107513215099777,0.1,0.0021789094265645,0.1864334432527756
2021-05-17,EQT,0.1040571989707783,0.1,0.0021789094265645,0.1864334432527756
2021-05-17,GEN,0.2386148341959381,0.1,0.0021789094265645,0.1864334432527756
2021-05-17,NEM,0.0826627893491194,0.1,0.0021789094265645,0.1864334432527756
2021-05-17,PLTR,0.1077422763995082,0.1,0.0021789094265645,0.1864334432527756
2021-05-17,SLB,0.076509647186323,0.1,0.0021789094265645,0.1864334432527756
2021-05-17,STX,0.1582398692210344,0.1,0.0021789094265645,0.1864334432527756
2021-05-17,WDC,0.1136694684669677,0.1,0.0021789094265645,0.1864334432527756
2021-05-24,ADI,0.0972990399017832,0.1,0.0171345756634351,0.2067624768558202
2021-05-24,APP,0.1260409850252358,0.1,0.0171345756634351,0.2067624768558202
2021-05-24,CRWD,0.1369543706115703,0.1,0.0171345756634351,0.2067624768558202
2021-05-24,DDOG,0.1077379179124966,0.1,0.0171345756634351,0.2067624768558202
2021-05-24,MRVL,0.1123568653187357,0.1,0.0171345756634351,0.2067624768558202
2021-05-24,NVDA,0.1021143489562768,0.1,0.0171345756634351,0.2067624768558202
2021-05-24,PDD,0.10498226886512,0.1,0.0171345756634351,0.2067624768558202
2021-05-24,PODD,0.1240642527100834,0.1,0.0171345756634351,0.2067624768558202
2021-05-24,SHOP,0.1505303570072877,0.1,0.0171345756634351,0.2067624768558202
2021-05-24,TTWO,0.0998692362967964,0.1,0.0171345756634351,0.2067624768558202
2021-05-31,AXON,0.0815446603337823,0.1,0.0261153021405051,0.2382774435507344
2021-05-31,DASH,0.0699130827000038,0.1,0.0261153021405051,0.2382774435507344
2021-05-31,F,0.1125573710661209,0.1,0.0261153021405051,0.2382774435507344
2021-05-31,MRNA,0.1269415640514564,0.1,0.0261153021405051,0.2382774435507344
2021-05-31,NDSN,0.0949276490582538,0.1,0.0261153021405051,0.2382774435507344
2021-05-31,PLTR,0.0815269324017467,0.1,0.0261153021405051,0.2382774435507344
2021-05-31,RCL,0.0861767050168043,0.1,0.0261153021405051,0.2382774435507344
2021-05-31,SW,0.092730791051275,0.1,0.0261153021405051,0.2382774435507344
2021-05-31,ULTA,0.0935342199426213,0.1,0.0261153021405051,0.2382774435507344
2021-05-31,ZS,0.1135321315636637,0.1,0.0261153021405051,0.2382774435507344
2021-06-07,APA,0.1259615834295413,0.1,-0.027839852853275,0.2038039817307524
2021-06-07,BIIB,0.4799236946485282,0.1,-0.027839852853275,0.2038039817307524
2021-06-07,DVN,0.1641566527869229,0.1,-0.027839852853275,0.2038039817307524
2021-06-07,F,0.0929112461307437,0.1,-0.027839852853275,0.2038039817307524
2021-06-07,LLY,0.1140482534935969,0.1,-0.027839852853275,0.2038039817307524
2021-06-07,MRNA,0.1868007883006873,0.1,-0.027839852853275,0.2038039817307524
2021-06-07,OXY,0.1232665976807932,0.1,-0.027839852853275,0.2038039817307524
2021-06-07,PSX,0.0972453374815787,0.1,-0.027839852853275,0.2038039817307524
2021-06-07,SLB,0.1436323625377247,0.1,-0.027839852853275,0.2038039817307524
2021-06-07,TRGP,0.2182192333774029,0.1,-0.027839852853275,0.2038039817307524
2021-06-14,ADBE,0.0931949101469464,0.1,0.0204001294493909,0.228361738789752
2021-06-14,CRWD,0.0841186333463436,0.1,0.0204001294493909,0.228361738789752
2021-06-14,DASH,0.1145965040775767,0.1,0.0204001294493909,0.228361738789752
2021-06-14,MRVL,0.1145638849565711,0.1,0.0204001294493909,0.228361738789752
2021-06-14,MSTR,0.2738979652701041,0.1,0.0204001294493909,0.228361738789752
2021-06-14,NOW,0.108562204656943,0.1,0.0204001294493909,0.228361738789752
2021-06-14,RMD,0.1209482359414839,0.1,0.0204001294493909,0.228361738789752
2021-06-14,TEAM,0.099767650110416,0.1,0.0204001294493909,0.228361738789752
2021-06-14,TKO,0.127020742492284,0.1,0.0204001294493909,0.228361738789752
2021-06-14,ZS,0.0970269151807498,0.1,0.0204001294493909,0.228361738789752
2021-06-21,DASH,0.0905370818928045,0.1,0.0165797849801049,0.248727712296674
2021-06-21,DDOG,0.0524421436927618,0.1,0.0165797849801049,0.248727712296674
2021-06-21,DHR,0.0613556261968369,0.1,0.0165797849801049,0.248727712296674
2021-06-21,FANG,0.0585376841240106,0.1,0.0165797849801049,0.248727712296674
2021-06-21,GNRC,0.0960883028783502,0.1,0.0165797849801049,0.248727712296674
2021-06-21,LEN,0.0604085618355886,0.1,0.0165797849801049,0.248727712296674
2021-06-21,MTCH,0.0824412662312902,0.1,0.0165797849801049,0.248727712296674
2021-06-21,SHOP,0.1328521500617293,0.1,0.0165797849801049,0.248727712296674
2021-06-21,TEAM,0.0648491542590048,0.1,0.0165797849801049,0.248727712296674
2021-06-21,TPL,0.0637183202248823,0.1,0.0165797849801049,0.248727712296674
2021-06-28,AXON,0.0837742725620032,0.1,-0.0042663916341362,0.2434001508316174
2021-06-28,COIN,0.1082210048399014,0.1,-0.0042663916341362,0.2434001508316174
2021-06-28,DECK,0.1355725896730868,0.1,-0.0042663916341362,0.2434001508316174
2021-06-28,FSLR,0.1857014476236568,0.1,-0.0042663916341362,0.2434001508316174
2021-06-28,MU,0.0818735900295781,0.1,-0.0042663916341362,0.2434001508316174
2021-06-28,NKE,0.1712792009968887,0.1,-0.0042663916341362,0.2434001508316174
2021-06-28,NVDA,0.0845351699056407,0.1,-0.0042663916341362,0.2434001508316174
2021-06-28,PSKY,0.1230469001020543,0.1,-0.0042663916341362,0.2434001508316174
2021-06-28,TSLA,0.1093536332277904,0.1,-0.0042663916341362,0.2434001508316174
2021-06-28,TTD,0.3041136398720189,0.1,-0.0042663916341362,0.2434001508316174
2021-07-05,AMD,0.0875056839338518,0.1,-0.0181784562865588,0.2207970555430243
2021-07-05,CF,0.0532870689004582,0.1,-0.0181784562865588,0.2207970555430243
2021-07-05,COP,0.0530290290203141,0.1,-0.0181784562865588,0.2207970555430243
2021-07-05,CTRA,0.0931372846928257,0.1,-0.0181784562865588,0.2207970555430243
2021-07-05,EXE,0.0703921598546645,0.1,-0.0181784562865588,0.2207970555430243
2021-07-05,FANG,0.0604519980977257,0.1,-0.0181784562865588,0.2207970555430243
2021-07-05,IT,0.0554146008020878,0.1,-0.0181784562865588,0.2207970555430243
2021-07-05,MRNA,0.0509554161924674,0.1,-0.0181784562865588,0.2207970555430243
2021-07-05,REGN,0.0754376294832075,0.1,-0.0181784562865588,0.2207970555430243
2021-07-05,SW,0.0565931775772184,0.1,-0.0181784562865588,0.2207970555430243
2021-07-12,ALB,0.0986815833517978,0.1,-0.017090620484734,0.1999328763778578
2021-07-12,AMZN,0.059120301224387,0.1,-0.017090620484734,0.1999328763778578
2021-07-12,AVB,0.0598116655473903,0.1,-0.017090620484734,0.1999328763778578
2021-07-12,CPT,0.0590031916936165,0.1,-0.017090620484734,0.1999328763778578
2021-07-12,ESS,0.0597332779907447,0.1,-0.017090620484734,0.1999328763778578
2021-07-12,GNRC,0.0793592984602881,0.1,-0.017090620484734,0.1999328763778578
2021-07-12,INVH,0.0586216340987004,0.1,-0.017090620484734,0.1999328763778578
2021-07-12,MAA,0.0676220986543436,0.1,-0.017090620484734,0.1999328763778578
2021-07-12,ORCL,0.064287486627346,0.1,-0.017090620484734,0.1999328763778578
2021-07-12,ZS,0.0614116887809465,0.1,-0.017090620484734,0.1999328763778578
2021-07-19,CLX,0.0441601908044497,0.1,-0.001647192303175,0.1979563561795616
2021-07-19,ES,0.0452121619022253,0.1,-0.001647192303175,0.1979563561795616
2021-07-19,EVRG,0.0357027306945817,0.1,-0.001647192303175,0.1979563561795616
2021-07-19,HRL,0.0269983085256373,0.1,-0.001647192303175,0.1979563561795616
2021-07-19,KMB,0.0322197211300475,0.1,-0.001647192303175,0.1979563561795616
2021-07-19,KR,0.0720438063846539,0.1,-0.001647192303175,0.1979563561795616
2021-07-19,MRNA,0.3102281320969721,0.1,-0.001647192303175,0.1979563561795616
2021-07-19,PEP,0.0420708231959321,0.1,-0.001647192303175,0.1979563561795616
2021-07-19,SJM,0.0275307650668262,0.1,-0.001647192303175,0.1979563561795616
2021-07-19,SMCI,0.0398928443691657,0.1,-0.001647192303175,0.1979563561795616
2021-07-26,BX,0.1359670821434,0.1,-0.0338065691813966,0.1574575617480833
2021-07-26,CCL,0.1744422238254356,0.1,-0.0338065691813966,0.1574575617480833
2021-07-26,CMG,0.164850906767137,0.1,-0.0338065691813966,0.1574575617480833
2021-07-26,FCX,0.1311728333285846,0.1,-0.0338065691813966,0.1574575617480833
2021-07-26,HAS,0.1298474702906568,0.1,-0.0338065691813966,0.1574575617480833
2021-07-26,MSTR,0.3685033234034331,0.1,-0.0338065691813966,0.1574575617480833
2021-07-26,NCLH,0.1897576341691508,0.1,-0.0338065691813966,0.1574575617480833
2021-07-26,RCL,0.1635735112610672,0.1,-0.0338065691813966,0.1574575617480833
2021-07-26,TTD,0.1481532865116095,0.1,-0.0338065691813966,0.1574575617480833
2021-07-26,UAL,0.1380579872617547,0.1,-0.0338065691813966,0.1574575617480833
2021-08-02,ALGN,0.1013562119292526,0.1,0.0230728702987114,0.1841634299465597
2021-08-02,AMD,0.1830755566811583,0.1,0.0230728702987114,0.1841634299465597
2021-08-02,DXCM,0.129855542169154,0.1,0.0230728702987114,0.1841634299465597
2021-08-02,FSLR,0.0850645150429436,0.1,0.0230728702987114,0.1841634299465597
2021-08-02,KLAC,0.085616540693743,0.1,0.0230728702987114,0.1841634299465597
2021-08-02,MPWR,0.1005472678069334,0.1,0.0230728702987114,0.1841634299465597
2021-08-02,ON,0.1894249393043071,0.1,0.0230728702987114,0.1841634299465597
2021-08-02,PNR,0.0836972380702139,0.1,0.0230728702987114,0.1841634299465597
2021-08-02,TEAM,0.2057261578434245,0.1,0.0230728702987114,0.1841634299465597
2021-08-02,WST,0.0999178836188247,0.1,0.0230728702987114,0.1841634299465597
2021-08-09,AIG,0.0945746177591917,0.1,-0.0418431643690765,0.1346142849074565
2021-08-09,ALB,0.1183180846229307,0.1,-0.0418431643690765,0.1346142849074565
2021-08-09,COIN,0.1914613784741131,0.1,-0.0418431643690765,0.1346142849074565
2021-08-09,DDOG,0.1645615264585127,0.1,-0.0418431643690765,0.1346142849074565
2021-08-09,HOOD,0.5082272126003257,0.1,-0.0418431643690765,0.1346142849074565
2021-08-09,IT,0.0927651676002071,0.1,-0.0418431643690765,0.1346142849074565
2021-08-09,MELI,0.112178103494498,0.1,-0.0418431643690765,0.1346142849074565
2021-08-09,MRNA,0.3977381543965353,0.1,-0.0418431643690765,0.1346142849074565
2021-08-09,MSTR,0.2037348254548251,0.1,-0.0418431643690765,0.1346142849074565
2021-08-09,PAYC,0.1715757231042191,0.1,-0.0418431643690765,0.1346142849074565
2021-08-16,BLDR,0.085894775390625,0.1,-0.0137525413178497,0.1190104550744441
2021-08-16,COO,0.0792084312078055,0.1,-0.0137525413178497,0.1190104550744441
2021-08-16,EBAY,0.1514919932216885,0.1,-0.0137525413178497,0.1190104550744441
2021-08-16,GEN,0.0832984437823145,0.1,-0.0137525413178497,0.1190104550744441
2021-08-16,JBHT,0.0691782232520441,0.1,-0.0137525413178497,0.1190104550744441
2021-08-16,NUE,0.153089628751874,0.1,-0.0137525413178497,0.1190104550744441
2021-08-16,STLD,0.11288814395672,0.1,-0.0137525413178497,0.1190104550744441
2021-08-16,SW,0.0702968607007469,0.1,-0.0137525413178497,0.1190104550744441
2021-08-16,SYY,0.0800545286197349,0.1,-0.0137525413178497,0.1190104550744441
2021-08-16,WSM,0.0755692444942466,0.1,-0.0137525413178497,0.1190104550744441
2021-08-23,APP,0.2806012203071595,0.1,0.0019356233831873,0.1211764378773174
2021-08-23,BALL,0.0648927674761488,0.1,0.0019356233831873,0.1211764378773174
2021-08-23,KR,0.0757192372326386,0.1,0.0019356233831873,0.1211764378773174
2021-08-23,LOW,0.0650196511724654,0.1,0.0019356233831873,0.1211764378773174
2021-08-23,MRNA,0.1017226522948507,0.1,0.0019356233831873,0.1211764378773174
2021-08-23,NFLX,0.0683696396881717,0.1,0.0019356233831873,0.1211764378773174
2021-08-23,NOW,0.0675778407782345,0.1,0.0019356233831873,0.1211764378773174
2021-08-23,NVDA,0.1006515961591449,0.1,0.0019356233831873,0.1211764378773174
2021-08-23,SNPS,0.0900074682134489,0.1,0.0019356233831873,0.1211764378773174
2021-08-23,TJX,0.0679459684857739,0.1,0.0019356233831873,0.1211764378773174
2021-08-30,CRWD,0.1650528541974302,0.1,0.0229229093490178,0.146877063727034
